Last login: Thu Feb 20 14:08:16 on console
maclab-123:~ huber021$ ps
  PID TTY           TIME CMD
78570 ttys000    0:00.01 -bash
maclab-123:~ huber021$ ps x
  PID   TT  STAT      TIME COMMAND
huber021         78502   0.0  1.3 89775060 216544   ??  Ss    2:08PM   0:06.84 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78501   0.0  0.1  4327384  15440   ??  Ss    2:08PM   0:00.03 /System/Library/PrivateFrameworks/AssistantServices.framew
huber021         78494   0.0  0.0  4354076   7412   ??  S     2:08PM   0:00.02 /System/Library/PrivateFrameworks/QuickLookThumbnailing.fr
huber021         78493   0.0  0.1  4359336  18124   ??  S     2:08PM   0:00.04 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78492   0.0  0.2  4404844  35040   ??  S     2:08PM   0:00.12 /System/Library/CoreServices/cloudphotosd.app/Contents/Mac
huber021         78484   0.0  0.1  4358532   9444   ??  S     2:08PM   0:00.09 /System/Library/PrivateFrameworks/CacheDelete.framework/de
huber021         78483   0.0  0.1  4374088  16500   ??  S     2:08PM   0:00.08 /System/Library/CoreServices/CoreLocationAgent.app/Content
huber021         78480   0.0  0.3  4555352  57332   ??  S     2:08PM   0:00.31 /System/Library/Frameworks/CoreServices.framework/Framewor
huber021         78444   0.0  0.1  4354904  10684   ??  S     2:08PM   0:00.33 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/
huber021         78442   0.0  0.3  5009636  50840   ??  S     2:08PM   0:00.41 /Applications/Utilities/Adobe Creative Cloud Experience/CC
huber021         78441   0.0  0.2  4959372  29156   ??  S     2:08PM   0:00.17 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/
huber021         78422   0.0  0.0  4321728   6388   ??  S     2:08PM   0:00.02 /System/Library/Frameworks/ColorSync.framework/Support/col
huber021         78400   0.0  0.4  5029068  58840   ??  S     2:08PM   0:00.58 /Library/Application Support/Adobe/Creative Cloud Librarie
huber021         78397   0.0  0.1  4355428  10624   ??  S     2:08PM   0:00.28 /Library/Application Support/Adobe/Adobe Desktop Common/AD
huber021         78393   0.0  0.5  4807656  80204   ??  S     2:08PM   0:00.43 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78390   0.0  0.1  4354904  10668   ??  S     2:08PM   0:00.29 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78388   0.0  1.0  5630948 162092   ??  S     2:08PM   0:03.05 /Library/Application Support/Adobe/Adobe Desktop Common/AD
huber021         78386   0.0  0.0  4357708   8264   ??  Ss    2:08PM   0:00.04 /System/Library/Frameworks/VideoToolbox.framework/Versions
huber021         78380   0.0  0.1  4845776  14992   ??  Ss    2:08PM   0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
huber021         78379   0.0  0.3 89418144  51100   ??  Ss    2:08PM   0:00.68 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78367   0.0  0.1  4822288   9072   ??  S     2:08PM   0:00.01 SafeEjectGPUAgent
huber021         78366   0.0  0.1  4377896  15704   ??  S     2:08PM   0:00.20 /Library/Application Support/Adobe/Adobe Desktop Common/IP
huber021         78361   0.0  0.1  4356564  11060   ??  S     2:08PM   0:00.02 /System/Library/PrivateFrameworks/CallHistory.framework/Su
huber021         78356   0.0  0.2  4886636  32180   ??  Ss    2:08PM   0:00.13 /System/Library/CoreServices/Dock.app/Contents/XPCServices
huber021         78353   0.0  0.2  4380740  26244   ??  S     2:08PM   0:01.21 /System/Library/PrivateFrameworks/SafariSafeBrowsing.frame
huber021         78351   0.0  0.0  4327796   6040   ??  S     2:08PM   0:00.04 /System/Library/Frameworks/ApplicationServices.framework/V
huber021         78348   0.0  0.0  4361152   7956   ??  S     2:08PM   0:00.03 /System/Library/CoreServices/pbs
huber021         78341   0.0  0.1  4320828  10700   ??  S     2:08PM   0:00.02 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -
huber021         78339   0.0  0.1  4328584  10896   ??  S     2:08PM   0:00.02 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp
huber021         78337   0.0  0.2  4410468  25948   ??  S     2:08PM   0:00.48 /Library/Application Support/Malwarebytes/Malwarebytes End
huber021         78336   0.0  0.1  4364984  21724   ??  S     2:08PM   0:00.10 /usr/libexec/adprivacyd
huber021         78335   0.0  0.1  4356832  17428   ??  S     2:08PM   0:00.05 /System/Library/CoreServices/diagnostics_agent
huber021         78334   0.0  0.1  4377516  22784   ??  S     2:08PM   0:00.11 /System/Library/PrivateFrameworks/Noticeboard.framework/Ve
huber021         78333   0.0  0.4  4720388  60496   ??  S     2:08PM   0:05.87 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative 
huber021         78332   0.0  0.1  4355444  21128   ??  S     2:08PM   0:00.05 /System/Library/CoreServices/cloudpaird
huber021         78331   0.0  0.1  4359328  16456   ??  S     2:08PM   0:00.06 /usr/libexec/knowledge-agent
huber021         78330   0.0  0.1  4882060  15336   ??  S     2:08PM   0:00.06 /System/Library/CoreServices/AirPlayUIAgent.app/Contents/M
huber021         78329   0.0  0.1  4390416  18080   ??  S     2:08PM   0:00.09 /Library/Application Support/Pharos/Notify.app/Contents/Ma
huber021         78326   0.0  0.1  4357300  16904   ??  S     2:08PM   0:00.07 /System/Library/Image Capture/Support/icdd
huber021         78324   0.0  0.1  4359684  12728   ??  S     2:08PM   0:00.13 /System/Library/Frameworks/InputMethodKit.framework/Resour
huber021         78322   0.0  0.1  4357276  18068   ??  S     2:08PM   0:00.04 /usr/libexec/dmd
huber021         78321   0.0  0.1  4357128  11696   ??  SN    2:08PM   0:00.06 /usr/local/jamf/bin/jamfAgent
huber021         78319   0.0  0.1  4353896  13468   ??  S     2:08PM   0:00.02 /System/Library/CoreServices/SocialPushAgent.app/Contents/
huber021         78314   0.0  0.1  4327368  17068   ??  S     2:08PM   0:00.02 /System/Library/PrivateFrameworks/CoreSpeech.framework/cor
huber021         78310   0.0  0.1  4355940  11260   ??  S     2:08PM   0:00.06 /usr/libexec/videosubscriptionsd
huber021         78303   0.0  0.2  4384980  31900   ??  Ss    2:08PM   0:00.74 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78302   0.0  0.3 89448444  53960   ??  Ss    2:08PM   0:00.30 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
huber021         78301   0.0  0.1  4378052  19900   ??  S     2:08PM   0:00.11 /System/Library/CoreServices/CoreServicesUIAgent.app/Conte
huber021         78300   0.0  0.0  4327636   5096   ??  Ss    2:08PM   0:00.01 /System/Library/PrivateFrameworks/login.framework/Versions
huber021         78298   0.0  0.1  4354300  13416   ??  Ss    2:08PM   0:00.03 /System/Library/PrivateFrameworks/CoreWLANKit.framework/Ve
huber021         78295   0.0  0.3  4418232  50588   ??  Ss    2:08PM   0:00.16 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/
huber021         78294   0.0  0.1  4396268  22016   ??  Ss    2:08PM   0:00.13 /System/Library/Frameworks/VideoToolbox.framework/Versions
huber021         78292   0.0  0.5  5847028  88588   ??  S     2:08PM   0:01.66 /System/Library/CoreServices/Spotlight.app/Contents/MacOS/
huber021         78288   0.0  0.3  4954396  54880   ??  S     2:08PM   0:00.35 /System/Library/CoreServices/Finder.app/Contents/MacOS/Fin
huber021         78287   0.0  0.3  4922592  45684   ??  S     2:08PM   0:00.31 /System/Library/CoreServices/SystemUIServer.app/Contents/M
huber021         78286   0.0  1.0  5042184 169648   ??  S     2:08PM   0:01.07 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
huber021         78284   0.0  0.7  6216784 109812   ??  S     2:08PM   0:08.78 /Applications/Safari.app/Contents/MacOS/Safari -psn_0_9492
huber021         78270   0.0  0.2  4377748  36068   ??  S     2:08PM   0:00.37 /System/Library/PrivateFrameworks/AssistantServices.framew
huber021         78269   0.0  0.1  4355032  17460   ??  S     2:08PM   0:00.05 /System/Library/PrivateFrameworks/CloudDocsDaemon.framewor
huber021         78268   0.0  0.1  4357856   9020   ??  S     2:08PM   0:00.04 /usr/libexec/swcd
huber021         78267   0.0  0.2  4369456  25836   ??  S     2:08PM   0:01.37 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78264   0.0  0.0  4357388   8092   ??  S     2:08PM   0:00.03 /System/Library/CoreServices/backgroundtaskmanagementagent
huber021         78262   0.0  0.2  4362956  31296   ??  S     2:08PM   0:00.15 /System/Library/CoreServices/SafariSupport.bundle/Contents
huber021         78261   0.0  0.1  4358292  18488   ??  S     2:08PM   0:00.06 /System/Library/CoreServices/mapspushd
huber021         78260   0.0  0.1  4369160  19552   ??  S     2:08PM   0:00.20 /System/Library/PrivateFrameworks/GeoServices.framework/Ve
huber021         78259   0.0  0.3  4415668  41976   ??  S     2:08PM   0:00.31 /System/Library/PrivateFrameworks/CoreSuggestions.framewor
huber021         78258   0.0  0.1  4357852  13060   ??  Ss    2:08PM   0:00.05 /System/Library/PrivateFrameworks/IMFoundation.framework/X
huber021         78256   0.0  0.1  4360588   9952   ??  S     2:08PM   0:00.06 /System/Library/PrivateFrameworks/AuthKit.framework/Versio
huber021         78255   0.0  0.2  4362480  33584   ??  Ss    2:08PM   0:00.15 /System/Library/PrivateFrameworks/CalendarNotification.fra
huber021         78254   0.0  0.1  4371096  14800   ??  S     2:08PM   0:00.06 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/
huber021         78252   0.0  0.1  4354604  18240   ??  S     2:08PM   0:00.03 /System/Library/PrivateFrameworks/FamilyCircle.framework/V
huber021         78251   0.0  0.0  4319588   5784   ??  S     2:08PM   0:00.01 /System/Library/CoreServices/APFSUserAgent
huber021         78250   0.0  0.2  4368684  26476   ??  S     2:08PM   0:00.54 /System/Library/PrivateFrameworks/CoreParsec.framework/par
huber021         78249   0.0  0.2  4364884  39736   ??  S     2:08PM   0:00.43 /System/Library/PrivateFrameworks/CalendarAgent.framework/
huber021         78248   0.0  0.1  4357844  12032   ??  S     2:08PM   0:00.03 /usr/libexec/networkserviceproxy
huber021         78247   0.0  0.1  4331596  18336   ??  S     2:08PM   0:00.09 /System/Library/PrivateFrameworks/CommerceKit.framework/Ve
huber021         78245   0.0  0.2  4390492  27416   ??  S     2:08PM   0:00.12 /System/Library/CoreServices/iconservicesagent
huber021         78242   0.0  0.2  4364596  39356   ??  S     2:08PM   0:00.28 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
huber021         78239   0.0  0.0  4327160   5628   ??  Ss    2:08PM   0:00.01 /System/Library/PrivateFrameworks/IMFoundation.framework/X
huber021         78237   0.0  0.1  4358112   9548   ??  S     2:08PM   0:00.11 /System/Library/CoreServices/sharedfilelistd
huber021         78236   0.0  0.1  4359660  12896   ??  S     2:08PM   0:00.69 /System/Library/Frameworks/ApplicationServices.framework/F
huber021         78235   0.0  0.1  4381600  16296   ??  S     2:08PM   0:00.08 /System/Library/CoreServices/talagent
huber021         78233   0.0  0.1  4360968  17668   ??  S     2:08PM   0:00.09 /System/Library/PrivateFrameworks/AOSKit.framework/Version
huber021         78232   0.0  0.1  4357064  12396   ??  S     2:08PM   0:00.07 /System/Library/PrivateFrameworks/ViewBridge.framework/Ver
huber021         78231   0.0  0.1  4356040  10848   ??  S     2:08PM   0:00.06 /System/Library/PrivateFrameworks/UserActivity.framework/A
huber021         78230   0.0  0.1  4357852  12564   ??  Ss    2:08PM   0:00.04 /System/Library/PrivateFrameworks/IMFoundation.framework/X
huber021         78229   0.0  0.0  4328280   6444   ??  S     2:08PM   0:00.04 /usr/libexec/pboard
huber021         78228   0.0  0.1  4355812  22960   ??  S     2:08PM   0:00.07 /usr/libexec/fmfd
huber021         78226   0.0  0.2  4366240  34076   ??  S     2:08PM   0:00.20 /usr/libexec/sharingd
huber021         78225   0.0  0.1  4365616  16512   ??  S     2:08PM   0:00.60 /usr/libexec/nsurlstoraged
huber021         78224   0.0  0.2  4362040  34124   ??  S     2:08PM   0:00.14 /System/Library/PrivateFrameworks/MessagesKit.framework/Re
huber021         78223   0.0  0.1  4357916  12776   ??  Ss    2:08PM   0:00.04 /System/Library/PrivateFrameworks/IMFoundation.framework/X
huber021         78222   0.0  0.4  4946560  72340   ??  S     2:08PM   0:00.58 /System/Library/CoreServices/NotificationCenter.app/Conten
huber021         78219   0.0  0.1  4359360  17132   ??  S     2:08PM   0:00.18 /usr/sbin/usernoted
huber021         78216   0.0  0.0  4327508   6308   ??  S     2:08PM   0:00.02 /System/Library/Frameworks/Security.framework/Versions/A/R
huber021         78214   0.0  0.1  4355452  19232   ??  S     2:08PM   0:00.06 /usr/libexec/rapportd
huber021         78211   0.0  0.1  4327352  18268   ??  S     2:08PM   0:00.05 /System/Library/Frameworks/AddressBook.framework/Executabl
huber021         78206   0.0  0.1  4357796  22936   ??  S     2:08PM   0:00.10 /System/Library/PrivateFrameworks/IMCore.framework/imagent
huber021         78205   0.0  0.1  4360608  18636   ??  S     2:08PM   0:00.16 /usr/libexec/nsurlsessiond
huber021         78203   0.0  0.1  4362244  10744   ??  S     2:08PM   0:00.12 /System/Library/PrivateFrameworks/TCC.framework/Resources/
huber021         78196   0.0  0.1  4366628  19560   ??  S     2:08PM   0:00.15 /System/Library/PrivateFrameworks/IDS.framework/identityse
huber021         78194   0.0  0.1  4358296   8936   ??  S     2:08PM   0:00.23 /System/Library/Frameworks/Accounts.framework/Versions/A/S
huber021         78190   0.0  0.2  4373520  36080   ??  S     2:08PM   0:00.28 /System/Library/PrivateFrameworks/CloudKitDaemon.framework
huber021         78189   0.0  0.2  4365204  32652   ??  S     2:08PM   0:00.17 /System/Library/PrivateFrameworks/TelephonyUtilities.frame
huber021         78188   0.0  0.1  4358736  14908   ??  S     2:08PM   0:00.11 /usr/libexec/secd
huber021         78176   0.0  0.2  4381296  28568   ??  S     2:08PM   0:01.07 /usr/libexec/trustd --agent
huber021         78171   0.0  0.2  4367616  34144   ??  S     2:08PM   0:00.16 /System/Library/Frameworks/CoreTelephony.framework/Support
huber021         78168   0.0  0.1  4370168  13512   ??  S     2:08PM   0:00.10 /usr/sbin/universalaccessd launchd -s
huber021         78164   0.0  0.2  4359208  36332   ??  S     2:08PM   0:00.38 /usr/libexec/UserEventAgent (Aqua)
_spotlight       77290   0.0  0.1  4340008  17140   ??  S    12:12PM   0:00.06 /System/Library/Frameworks/CoreServices.framework/Framewor
_spotlight       77249   0.0  0.1  4340008  17112   ??  S    12:12PM   0:00.05 /System/Library/Frameworks/CoreServices.framework/Framewor
_spotlight       77247   0.0  0.1  4340008  17248   ??  S    12:12PM   0:00.06 /System/Library/Frameworks/CoreServices.framework/Framewor
_spotlight       77246   0.0  0.1  4339936  19556   ??  S    12:12PM   0:00.06 /System/Library/Frameworks/CoreServices.framework/Framewor
root             77245   0.0  0.1  4355556  10864   ??  S    12:12PM   0:00.08 /System/Library/PrivateFrameworks/ViewBridge.framework/Ver
root             77208   0.0  0.1  4355036  11240   ??  Ss   12:12PM   0:00.04 /System/Library/PrivateFrameworks/AmbientDisplay.framework
huber021         77198   0.0  0.4  4442944  65852   ??  S    12:12PM   0:00.52 /System/Library/CoreServices/loginwindow.app/Contents/MacO
root             77032   0.0  0.0  4354092   7392   ??  Ss   12:08PM   0:00.08 /usr/sbin/ocspd
carta006         75009   0.0  0.1  4369648  13956   ??  S     8:02AM   0:00.38 /System/Library/CoreServices/CoreServicesUIAgent.app/Conte
hall0074         74578   0.0  0.1  4370340  12504   ??  S     8:00AM   0:00.51 /System/Library/PrivateFrameworks/GeoServices.framework/Ve
carta006         67136   0.0  0.1  4845128  12968   ??  Ss    2:43PM   0:00.38 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
carta006         67135   0.0  0.2 89312420  29808   ??  Ss    2:43PM   0:00.64 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
carta006         67134   0.0  0.0  4846748   8128   ??  Ss    2:42PM   0:00.09 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
carta006         67133   0.0  1.6 107180992 263140   ??  Ss    2:42PM   0:46.37 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
carta006         66817   0.0  0.2  4454540  41440   ??  S    Wed02PM   0:02.13 /System/Library/PrivateFrameworks/CoreSuggestions.framewor
carta006         66813   0.0  0.5 89777472  75908   ??  Ss   Wed02PM   0:02.66 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
carta006         66810   0.0  0.0  4837532   7876   ??  Ss   Wed02PM   0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCS
carta006         66805   0.0  0.5 89740900  84024   ??  Ss   Wed02PM   0:02.23 /System/Library/Frameworks/WebKit.framework/Versions/A/XPC
carta006         66804   0.0  0.1  4300780   9112   ??  Ss   Wed02PM   0:00.01 /System/Library/Frameworks/AudioToolbox.framework/XPCServi
root             66662   0.0  0.0  4301792   5136   ??  S    Wed02PM   0:00.01 /System/Library/CoreServices/loginwindow.app/Contents/Reso
luchs001         65503   0.0  0.0  4327796   5840   ??  S    Wed12PM   0:00.15 /System/Library/Frameworks/ApplicationServices.framework/V
luchs001         64128   0.0  0.1  4371156  17532   ??  S    Wed10AM   0:01.03 /System/Library/PrivateFrameworks/GeoServices.framework/Ve
might001         62945   0.0  0.1  4329020   8908   ??  S    Wed09AM   0:00.05 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -
might001         62902   0.0  0.0  4327796   5384   ??  S    Wed09AM   0:00.13 /System/Library/Frameworks/ApplicationServices.framework/V
might001         62832   0.0  0.1  4371536  17164   ??  S    Wed09AM   0:00.97 /System/Library/PrivateFrameworks/GeoServices.framework/Ve
carta006         56330   0.0  0.3  4881836  45016   ??  Ss   Tue07PM   0:03.00 /System/Library/CoreServices/Siri.app/Contents/XPCServices
bui00002         56269   0.0  0.1  4355080   9608   ??  S    Tue06PM   0:00.07 /System/Library/CoreServices/Menu Extras/SafeEjectGPUExtra
bui00002         56236   0.0  0.1  4329020   8932   ??  S    Tue06PM   0:00.07 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -
bui00002         56201   0.0  0.1  4319496  11644   ??  S    Tue06PM   0:00.08 /System/Library/PrivateFrameworks/CloudServices.framework/
carta006         56200   0.0  0.3  4373652  44444   ??  S    Tue06PM   0:03.01 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri 
bui00002         56195   0.0  0.1  4363864   9420   ??  S    Tue06PM   0:01.33 /System/Library/PrivateFrameworks/GeoServices.framework/Ve
bui00002         56105   0.0  0.1  4354016  21584   ??  S    Tue06PM   0:00.12 /System/Library/PrivateFrameworks/CloudPhotoServices.frame
